model,fluid_model,count,mean_relative_l2,median_relative_l2,min_relative_l2,max_relative_l2,std_relative_l2,negative_prediction_count,min_prediction
Power-law-aware,all,100,0.29015933474525807,0.22126074880361557,0.0212330911308527,1.8940870761871338,0.273596355636414,0,0.0
Power-law-aware,newtonian,53,0.24857028457775432,0.21473540365695953,0.0212330911308527,1.4531716108322144,0.21609022482721596,0,0.0
Power-law-aware,power_law,47,0.33705762535967726,0.22453594207763672,0.07749345153570175,1.8940870761871338,0.3200936308015875,0,0.0
Geometry-aware,all,100,0.32136616185307504,0.22989939898252487,0.017187029123306274,1.8832098245620728,0.3144702706048029,0,0.0
Geometry-aware,newtonian,53,0.2797778111724359,0.21253444254398346,0.017187029123306274,1.0704718828201294,0.24290513388981855,0,0.0
Geometry-aware,power_law,47,0.3682636636844341,0.23166590929031372,0.037746984511613846,1.8832098245620728,0.3737948640544369,0,0.0
