model,model_key,sample_idx,geometry,fluid_model,relative_l2,target_max,prediction_min,prediction_max,has_negative_prediction
Power-law-aware,power_law_aware,3,sinusoidal,newtonian,1.4531716108322144,0.19442060589790344,0.0,0.3411785364151001,False
Power-law-aware,power_law_aware,4,sinusoidal,power_law,0.15293869376182556,0.3264071047306061,0.0,0.33775487542152405,False
Power-law-aware,power_law_aware,5,sinusoidal,newtonian,0.18556949496269226,0.3597378730773926,0.0,0.42735278606414795,False
Power-law-aware,power_law_aware,7,sinusoidal,power_law,0.12974517047405243,0.17870374023914337,0.0,0.17248378694057465,False
Power-law-aware,power_law_aware,16,sinusoidal,newtonian,0.25953659415245056,0.21692927181720734,0.0,0.14650246500968933,False
Power-law-aware,power_law_aware,18,sinusoidal,newtonian,0.054615963250398636,0.5584400296211243,0.0,0.5647428035736084,False
Power-law-aware,power_law_aware,22,sinusoidal,power_law,0.21798555552959442,0.37664663791656494,0.0,0.27659478783607483,False
Power-law-aware,power_law_aware,23,sinusoidal,newtonian,0.13898694515228271,0.17399682104587555,0.0,0.17417851090431213,False
Power-law-aware,power_law_aware,44,sinusoidal,newtonian,0.25820350646972656,0.16840219497680664,0.0,0.12055651843547821,False
Power-law-aware,power_law_aware,48,sinusoidal,newtonian,0.2290920913219452,0.5810426473617554,0.0,0.5281926393508911,False
Power-law-aware,power_law_aware,52,sinusoidal,newtonian,0.375038743019104,0.19962646067142487,0.0,0.21679075062274933,False
Power-law-aware,power_law_aware,58,sinusoidal,newtonian,0.12222691625356674,0.4834921658039093,0.0,0.42333438992500305,False
Power-law-aware,power_law_aware,69,sinusoidal,newtonian,0.35207176208496094,0.549751877784729,0.0,0.32626909017562866,False
Power-law-aware,power_law_aware,72,sinusoidal,power_law,0.40635979175567627,0.4354799687862396,0.0,0.4839605391025543,False
Power-law-aware,power_law_aware,76,sinusoidal,newtonian,0.2784353792667389,0.24829936027526855,0.0,0.1683051586151123,False
Power-law-aware,power_law_aware,92,sinusoidal,newtonian,0.34241828322410583,0.7202280759811401,0.0,0.4262363016605377,False
Power-law-aware,power_law_aware,96,sinusoidal,power_law,0.8248087167739868,0.029393373057246208,0.0,0.04419513791799545,False
Power-law-aware,power_law_aware,114,sinusoidal,power_law,0.3887407183647156,0.2571200728416443,0.0,0.13951614499092102,False
Power-law-aware,power_law_aware,117,sinusoidal,power_law,0.4924769699573517,0.31872090697288513,0.0,0.4367189407348633,False
Power-law-aware,power_law_aware,122,sinusoidal,newtonian,0.1630752980709076,0.17930381000041962,0.0,0.13887183368206024,False
Power-law-aware,power_law_aware,126,sinusoidal,power_law,1.3445565700531006,0.2550314664840698,0.0,0.4646703600883484,False
Power-law-aware,power_law_aware,129,sinusoidal,newtonian,0.12102722376585007,0.1746830940246582,0.0,0.15106984972953796,False
Power-law-aware,power_law_aware,134,sinusoidal,power_law,0.4744529128074646,0.30219802260398865,0.0,0.41142091155052185,False
Power-law-aware,power_law_aware,136,sinusoidal,newtonian,0.2383897751569748,0.3432188034057617,0.0,0.2911808490753174,False
Power-law-aware,power_law_aware,145,sinusoidal,newtonian,0.08526027947664261,0.22872015833854675,0.0,0.23033317923545837,False
Power-law-aware,power_law_aware,146,sinusoidal,power_law,0.14891909062862396,0.7369264960289001,0.0,0.7183213829994202,False
Power-law-aware,power_law_aware,148,sinusoidal,newtonian,0.09678178280591965,0.5448064804077148,0.0,0.6096840500831604,False
Power-law-aware,power_law_aware,149,sinusoidal,power_law,0.3586547076702118,0.8191092014312744,0.0,0.4608018100261688,False
Power-law-aware,power_law_aware,150,sinusoidal,power_law,0.1893761307001114,0.23493704199790955,0.0,0.20134884119033813,False
Power-law-aware,power_law_aware,151,sinusoidal,newtonian,0.32523563504219055,0.19582059979438782,0.0,0.11699061840772629,False
Power-law-aware,power_law_aware,160,sinusoidal,newtonian,0.09982255101203918,0.23550225794315338,0.0,0.2765277624130249,False
Power-law-aware,power_law_aware,163,sinusoidal,power_law,0.18310585618019104,0.27110594511032104,0.0,0.2847868502140045,False
Power-law-aware,power_law_aware,165,sinusoidal,power_law,0.15595920383930206,0.30861523747444153,0.0,0.2691410779953003,False
Power-law-aware,power_law_aware,170,sinusoidal,power_law,0.10183101147413254,0.22011563181877136,0.0,0.20025229454040527,False
Power-law-aware,power_law_aware,172,sinusoidal,newtonian,0.3005838096141815,0.08246850967407227,0.0,0.05977393686771393,False
Power-law-aware,power_law_aware,174,sinusoidal,newtonian,0.22722254693508148,0.35930338501930237,0.0,0.26536279916763306,False
Power-law-aware,power_law_aware,196,sinusoidal,power_law,0.24563513696193695,0.48241329193115234,0.0,0.345121294260025,False
Power-law-aware,power_law_aware,199,sinusoidal,newtonian,0.28173449635505676,0.09800326079130173,0.0,0.09798858314752579,False
Power-law-aware,power_law_aware,205,sinusoidal,newtonian,0.053230296820402145,0.31824955344200134,0.0,0.3155285120010376,False
Power-law-aware,power_law_aware,209,sinusoidal,power_law,0.5531142950057983,0.05162109434604645,0.0,0.09685424715280533,False
Power-law-aware,power_law_aware,212,sinusoidal,power_law,0.5302101969718933,0.04108118638396263,0.0,0.048952795565128326,False
Power-law-aware,power_law_aware,213,sinusoidal,newtonian,0.13097909092903137,0.2424718290567398,0.0,0.20674574375152588,False
Power-law-aware,power_law_aware,218,sinusoidal,newtonian,0.32569819688796997,0.45421215891838074,0.0,0.2919572591781616,False
Power-law-aware,power_law_aware,219,sinusoidal,power_law,0.4807039499282837,0.09955015033483505,0.0,0.04621075093746185,False
Power-law-aware,power_law_aware,220,sinusoidal,power_law,1.8940870761871338,0.05283971130847931,0.0,0.12339642643928528,False
Power-law-aware,power_law_aware,222,sinusoidal,newtonian,0.11429061740636826,0.25374525785446167,0.0,0.2947503924369812,False
Power-law-aware,power_law_aware,224,sinusoidal,power_law,0.1562732607126236,0.23922835290431976,0.0,0.1884969174861908,False
Power-law-aware,power_law_aware,227,sinusoidal,power_law,0.19367419183254242,0.35903024673461914,0.0,0.2809484004974365,False
Power-law-aware,power_law_aware,233,sinusoidal,newtonian,0.6072705984115601,0.19573628902435303,0.0,0.23350006341934204,False
Power-law-aware,power_law_aware,245,sinusoidal,newtonian,0.24342788755893707,0.1819748431444168,0.0,0.15408125519752502,False
Power-law-aware,power_law_aware,249,sinusoidal,newtonian,0.0944770947098732,0.6667985320091248,0.0,0.6358336210250854,False
Power-law-aware,power_law_aware,254,sinusoidal,newtonian,0.1069960966706276,0.32281363010406494,0.0,0.372065007686615,False
Power-law-aware,power_law_aware,261,sinusoidal,newtonian,0.16391582787036896,0.953031599521637,0.0,0.7648916840553284,False
Power-law-aware,power_law_aware,262,sinusoidal,newtonian,0.16029293835163116,0.37255948781967163,0.0,0.43298473954200745,False
Power-law-aware,power_law_aware,264,sinusoidal,power_law,0.19967803359031677,0.45829418301582336,0.0,0.3506949245929718,False
Power-law-aware,power_law_aware,266,sinusoidal,power_law,0.32580602169036865,0.0951462984085083,0.0,0.0586366280913353,False
Power-law-aware,power_law_aware,267,sinusoidal,newtonian,0.320499986410141,0.2510928809642792,0.0,0.29080551862716675,False
Power-law-aware,power_law_aware,282,sinusoidal,power_law,0.07749345153570175,0.213345468044281,0.0,0.19469602406024933,False
Power-law-aware,power_law_aware,284,sinusoidal,power_law,0.17597568035125732,0.28798165917396545,0.0,0.21997885406017303,False
Power-law-aware,power_law_aware,289,sinusoidal,power_law,0.23796166479587555,0.35314053297042847,0.0,0.23808763921260834,False
Power-law-aware,power_law_aware,290,sinusoidal,power_law,0.2383928745985031,0.6908345818519592,0.0,0.469499796628952,False
Power-law-aware,power_law_aware,297,sinusoidal,power_law,0.1876836121082306,0.7806947231292725,0.0,0.5956129431724548,False
Power-law-aware,power_law_aware,303,sinusoidal,newtonian,0.4002625346183777,0.20553143322467804,0.0,0.34353384375572205,False
Power-law-aware,power_law_aware,306,sinusoidal,power_law,0.5705273151397705,0.0773938000202179,0.0,0.13977913558483124,False
Power-law-aware,power_law_aware,307,sinusoidal,newtonian,0.0842832699418068,0.24177706241607666,0.0,0.23168084025382996,False
Power-law-aware,power_law_aware,312,sinusoidal,power_law,0.266804963350296,0.2984110116958618,0.0,0.20801980793476105,False
Power-law-aware,power_law_aware,314,sinusoidal,power_law,0.34470853209495544,0.261457234621048,0.0,0.30542558431625366,False
Power-law-aware,power_law_aware,318,sinusoidal,newtonian,0.2950427830219269,0.31523147225379944,0.0,0.28051674365997314,False
Power-law-aware,power_law_aware,320,sinusoidal,power_law,0.22453594207763672,0.9133955836296082,0.0,0.7960321307182312,False
Power-law-aware,power_law_aware,323,sinusoidal,power_law,0.7023059725761414,0.38779664039611816,0.0,0.47238099575042725,False
