model,model_key,sample_idx,geometry,fluid_model,relative_l2,target_max,prediction_min,prediction_max,has_negative_prediction
Power-law-aware,power_law_aware,3,sinusoidal,newtonian,1.79610276222229,0.19442060589790344,0.0,0.3950541317462921,False
Power-law-aware,power_law_aware,4,sinusoidal,power_law,0.14695371687412262,0.3264071047306061,0.0,0.34897199273109436,False
Power-law-aware,power_law_aware,5,sinusoidal,newtonian,0.1879550814628601,0.3597378730773926,0.0,0.43749862909317017,False
Power-law-aware,power_law_aware,7,sinusoidal,power_law,0.12507256865501404,0.17870374023914337,0.0,0.17879924178123474,False
Power-law-aware,power_law_aware,16,sinusoidal,newtonian,0.2738614082336426,0.21692927181720734,0.0,0.1445654034614563,False
Power-law-aware,power_law_aware,18,sinusoidal,newtonian,0.052300743758678436,0.5584400296211243,0.0,0.5765590071678162,False
Power-law-aware,power_law_aware,22,sinusoidal,power_law,0.23917131125926971,0.37664663791656494,0.0,0.2642364203929901,False
Power-law-aware,power_law_aware,23,sinusoidal,newtonian,0.1458345204591751,0.17399682104587555,0.0,0.1725030243396759,False
Power-law-aware,power_law_aware,44,sinusoidal,newtonian,0.27992403507232666,0.16840219497680664,0.0,0.11481507122516632,False
Power-law-aware,power_law_aware,48,sinusoidal,newtonian,0.23724257946014404,0.5810426473617554,0.0,0.5499619245529175,False
Power-law-aware,power_law_aware,52,sinusoidal,newtonian,0.40318894386291504,0.19962646067142487,0.0,0.22287805378437042,False
Power-law-aware,power_law_aware,58,sinusoidal,newtonian,0.12274232506752014,0.4834921658039093,0.0,0.42472633719444275,False
Power-law-aware,power_law_aware,69,sinusoidal,newtonian,0.4069824516773224,0.549751877784729,0.0,0.29278475046157837,False
Power-law-aware,power_law_aware,72,sinusoidal,power_law,0.41857653856277466,0.4354799687862396,0.0,0.49599409103393555,False
Power-law-aware,power_law_aware,76,sinusoidal,newtonian,0.2499942183494568,0.24829936027526855,0.0,0.17630062997341156,False
Power-law-aware,power_law_aware,92,sinusoidal,newtonian,0.3616674542427063,0.7202280759811401,0.0,0.41633403301239014,False
Power-law-aware,power_law_aware,96,sinusoidal,power_law,0.9109403491020203,0.029393373057246208,0.0,0.047008078545331955,False
Power-law-aware,power_law_aware,114,sinusoidal,power_law,0.4794652462005615,0.2571200728416443,0.0,0.11406084895133972,False
Power-law-aware,power_law_aware,117,sinusoidal,power_law,0.4683067500591278,0.31872090697288513,0.0,0.4271245300769806,False
Power-law-aware,power_law_aware,122,sinusoidal,newtonian,0.173517644405365,0.17930381000041962,0.0,0.16009797155857086,False
Power-law-aware,power_law_aware,126,sinusoidal,power_law,1.5678269863128662,0.2550314664840698,0.0,0.5239753723144531,False
Power-law-aware,power_law_aware,129,sinusoidal,newtonian,0.1071443185210228,0.1746830940246582,0.0,0.1623859852552414,False
Power-law-aware,power_law_aware,134,sinusoidal,power_law,0.4369809031486511,0.30219802260398865,0.0,0.40654832124710083,False
Power-law-aware,power_law_aware,136,sinusoidal,newtonian,0.2596500813961029,0.3432188034057617,0.0,0.30518639087677,False
Power-law-aware,power_law_aware,145,sinusoidal,newtonian,0.08133852481842041,0.22872015833854675,0.0,0.23852576315402985,False
Power-law-aware,power_law_aware,146,sinusoidal,power_law,0.21415825188159943,0.7369264960289001,0.0,0.6676212549209595,False
Power-law-aware,power_law_aware,148,sinusoidal,newtonian,0.09979872405529022,0.5448064804077148,0.0,0.5699217915534973,False
Power-law-aware,power_law_aware,149,sinusoidal,power_law,0.33960476517677307,0.8191092014312744,0.0,0.4834984242916107,False
Power-law-aware,power_law_aware,150,sinusoidal,power_law,0.19025376439094543,0.23493704199790955,0.0,0.20364053547382355,False
Power-law-aware,power_law_aware,151,sinusoidal,newtonian,0.3759784400463104,0.19582059979438782,0.0,0.10803601145744324,False
Power-law-aware,power_law_aware,160,sinusoidal,newtonian,0.07775481045246124,0.23550225794315338,0.0,0.2569420039653778,False
Power-law-aware,power_law_aware,163,sinusoidal,power_law,0.1951315850019455,0.27110594511032104,0.0,0.29134249687194824,False
Power-law-aware,power_law_aware,165,sinusoidal,power_law,0.16668811440467834,0.30861523747444153,0.0,0.2813088297843933,False
