model,model_key,sample_idx,geometry,fluid_model,relative_l2,target_max,prediction_min,prediction_max,has_negative_prediction
Unconstrained,unconstrained,1,expanded,power_law,0.18210472166538239,0.5822611451148987,0.014785904437303543,0.5822474360466003,False
Unconstrained,unconstrained,2,expanded,power_law,0.18710558116436005,0.23292547464370728,-0.019560353830456734,0.2221413552761078,True
Unconstrained,unconstrained,8,expanded,power_law,0.057643454521894455,0.2511883080005646,-0.01128054317086935,0.2645499110221863,True
Unconstrained,unconstrained,9,expanded,power_law,0.13617995381355286,0.6286961436271667,0.025961369276046753,0.6675489544868469,False
Unconstrained,unconstrained,11,expanded,power_law,2.3191819190979004,0.03320246562361717,-0.006820987444370985,0.19322820007801056,True
Unconstrained,unconstrained,21,expanded,power_law,0.2447921335697174,0.22490210831165314,0.0013938866322860122,0.3130609095096588,False
Unconstrained,unconstrained,29,expanded,power_law,0.21912051737308502,0.07723100483417511,-0.0038005816750228405,0.11004064232110977,True
Unconstrained,unconstrained,31,expanded,power_law,0.17035184800624847,0.18693023920059204,-0.022076256573200226,0.2000068575143814,True
Unconstrained,unconstrained,32,expanded,newtonian,0.1778564751148224,0.5435918569564819,0.005578827112913132,0.5792324542999268,False
Unconstrained,unconstrained,36,expanded,newtonian,0.20315292477607727,0.6036220788955688,-0.0020247928332537413,0.5194228291511536,True
Unconstrained,unconstrained,38,expanded,newtonian,0.16014723479747772,0.5124537944793701,0.0022511002607643604,0.43316781520843506,False
Unconstrained,unconstrained,39,expanded,power_law,1.9444652795791626,0.03302246704697609,-0.07808921486139297,0.062082480639219284,True
Unconstrained,unconstrained,47,expanded,power_law,0.21154852211475372,0.7299147248268127,0.01755974441766739,0.769377589225769,False
Unconstrained,unconstrained,51,expanded,newtonian,0.2764183580875397,0.7863228917121887,0.005181518383324146,0.5882611870765686,False
Unconstrained,unconstrained,55,expanded,power_law,0.5019243359565735,0.08414214104413986,-0.009491479955613613,0.15358132123947144,True
Unconstrained,unconstrained,57,expanded,power_law,0.42000383138656616,0.15738074481487274,-0.010504399426281452,0.2649935483932495,True
Unconstrained,unconstrained,59,expanded,newtonian,0.1183222085237503,0.32777804136276245,-0.009731163270771503,0.3911116123199463,True
Unconstrained,unconstrained,62,expanded,newtonian,0.8753817677497864,0.10785393416881561,-0.032768458127975464,0.11070892214775085,True
Unconstrained,unconstrained,66,expanded,newtonian,0.1265299767255783,0.5288939476013184,0.0003143776557408273,0.5267308354377747,False
Unconstrained,unconstrained,70,expanded,power_law,0.10429467260837555,0.22036096453666687,-0.006608382798731327,0.25476354360580444,True
Unconstrained,unconstrained,79,expanded,power_law,0.1590023636817932,0.1470375955104828,-0.006138249766081572,0.2021036148071289,True
Unconstrained,unconstrained,85,expanded,newtonian,0.33630722761154175,0.18545560538768768,-0.01907011680305004,0.2806805968284607,True
